,version,month,sentiment_score,month_name
8797,26,8,0.3,August
8795,26,8,0.4,August
8794,26,8,1,August
8793,26,8,0.65,August
8866,26,8,0.91,August
5521,26,8,0.3,August
8789,26,8,0.8,August
5534,26,8,0.55,August
5536,26,8,1,August
5538,26,8,0.5,August
5502,26,8,0.386666667,August
8783,26,8,1,August
5546,26,8,0.4,August
5547,26,8,0.666666667,August
8943,26,8,0.91,August
8778,26,8,1,August
5549,26,8,0.5,August
5557,26,8,0,August
5560,26,8,0,August
8770,26,8,0,August
5567,26,8,0.58,August
8768,26,8,-0.375,August
8765,26,8,0.566666667,August
5573,26,8,0,August
5541,26,8,0.4,August
5436,26,8,0.6,August
5579,26,8,0.66,August
5494,26,8,0.433333333,August
8861,26,8,0.55,August
5417,26,8,0,August
8858,26,8,0.666666667,August
8857,26,8,0.75,August
5425,26,8,0,August
5430,26,8,0.4,August
5431,26,8,0.353333333,August
5499,26,8,0.536666667,August
5437,26,8,-0.5,August
8848,26,8,0.263181818,August
5475,26,8,0.366666667,August
5554,26,8,0.6,August
8847,26,8,1,August
5496,26,8,0.35,August
5441,26,8,-0.05,August
8836,26,8,-0.25,August
5459,26,8,-0.65,August
5460,26,8,0.412121212,August
5461,26,8,0.8,August
8828,26,8,0.5,August
8818,26,8,0.45,August
5476,26,8,0.136363636,August
8816,26,8,0.8,August
5480,26,8,0.411111111,August
8813,26,8,0.7,August
8811,26,8,0.3,August
8809,26,8,0,August
8843,26,8,0.475,August
10913,26,8,0,August
3574,26,8,0.405625,August
5229,26,8,0.7,August
8632,26,8,-0.5,August
8585,26,8,0,August
1368,26,8,0.4,August
11506,26,8,0.8,August
11507,26,8,0,August
11508,26,8,0.5,August
11116,26,8,1,August
11509,26,8,0,August
1361,26,8,0.054166667,August
12279,26,8,0.35,August
12280,26,8,0,August
11135,26,8,0,August
1875,26,8,0.284090909,August
11505,26,8,0.7,August
569,26,8,0.105357143,August
576,26,8,0.036031746,August
11503,26,8,0,August
587,26,8,0.066666667,August
1379,26,8,0.231666667,August
12273,26,8,1,August
12274,26,8,0.7,August
12275,26,8,0.8,August
570,26,8,0.272222222,August
582,26,8,0.36,August
11499,26,8,0.5,August
11144,26,8,0,August
11500,26,8,0.4,August
11501,26,8,0,August
12277,26,8,0.7,August
12278,26,8,0.8,August
11502,26,8,0,August
11504,26,8,0,August
1382,26,8,-0.1,August
11510,26,8,0,August
12276,26,8,0.8,August
12282,26,8,-0.125,August
1347,26,8,0.207142857,August
1346,26,8,0.35,August
1345,26,8,0.133333333,August
12295,26,8,0.416666667,August
12296,26,8,0.7,August
11061,26,8,0.8,August
12297,26,8,1,August
1341,26,8,-0.066666667,August
1339,26,8,0.1,August
12293,26,8,0.8,August
12299,26,8,0.166666667,August
11174,26,8,0.5,August
631,26,8,0.197777778,August
12300,26,8,0.39,August
12291,26,8,0.8,August
1359,26,8,0.205555556,August
1348,26,8,0.3,August
12290,26,8,0.7,August
1358,26,8,0.253428571,August
12284,26,8,0.2,August
12285,26,8,0.2,August
11079,26,8,0.75,August
1890,26,8,-0.022159091,August
11512,26,8,0,August
11514,26,8,0,August
1352,26,8,0.1,August
11515,26,8,1,August
1350,26,8,0.275,August
12288,26,8,0.7,August
12289,26,8,0.7,August
11516,26,8,0,August
12287,26,8,0.8,August
1334,26,8,-0.343209877,August
11498,26,8,0.7,August
11497,26,8,0,August
11482,26,8,0.5,August
12252,26,8,0.7,August
618,26,8,0.343055556,August
11167,26,8,0.35,August
12253,26,8,0.7,August
616,26,8,-0.216666667,August
615,26,8,0.38375,August
12254,26,8,0.8,August
12251,26,8,0.7,August
613,26,8,0.332638889,August
12256,26,8,0.7,August
12257,26,8,0.2,August
12259,26,8,0.2,August
12250,26,8,0.8,August
608,26,8,-0.1,August
622,26,8,0.133730159,August
12249,26,8,0,August
632,26,8,0.0125,August
11476,26,8,0,August
12255,26,8,0.475,August
226,26,8,0.228571429,August
630,26,8,0.195,August
11140,26,8,0.175,August
11489,26,8,0,August
629,26,8,-0.068181818,August
207,26,8,-0.210714286,August
11478,26,8,0,August
11479,26,8,0,August
628,26,8,0.05,August
11480,26,8,0,August
626,26,8,0.41,August
12248,26,8,0.7,August
1410,26,8,-0.142142857,August
11493,26,8,0,August
11481,26,8,0,August
12260,26,8,0.7,August
11484,26,8,1,August
592,26,8,-0.017857143,August
11490,26,8,-0.2,August
1394,26,8,0.285,August
11491,26,8,1,August
12269,26,8,0.7,August
12270,26,8,0.8,August
12272,26,8,0.7,August
11494,26,8,0,August
11152,26,8,0.8,August
604,26,8,-0.053333333,August
574,26,8,0.120089286,August
1388,26,8,0.05,August
11496,26,8,0.8,August
593,26,8,0.318571429,August
11483,26,8,1,August
12268,26,8,0.8,August
595,26,8,0.222619048,August
12261,26,8,0.8,August
12262,26,8,0.7,August
11495,26,8,-0.2,August
1843,26,8,-0.4,August
11486,26,8,0,August
12263,26,8,0.8,August
602,26,8,0.158333333,August
11487,26,8,0,August
12264,26,8,0.7,August
12265,26,8,0.8,August
1401,26,8,0.363333333,August
1400,26,8,0.171428571,August
11488,26,8,0.8,August
12271,26,8,0.7,August
12266,26,8,0.35,August
11477,26,8,0,August
12267,26,8,0.7,August
12301,26,8,0.2,August
12304,26,8,0.8,August
1263,26,8,0.180555556,August
1936,26,8,0.4,August
1937,26,8,0.05,August
252,26,8,0.133333333,August
1938,26,8,0.65,August
868,26,8,0.275,August
12334,26,8,1,August
1939,26,8,0.318181818,August
1940,26,8,0.225,August
1941,26,8,0,August
519,26,8,-0.0625,August
1942,26,8,0,August
1943,26,8,0.537272727,August
1944,26,8,0.587777778,August
1935,26,8,0.316666667,August
12335,26,8,1,August
1934,26,8,-0.2,August
1933,26,8,0.1,August
12327,26,8,0.7,August
1925,26,8,0.2125,August
11475,26,8,0,August
12330,26,8,0.3,August
1278,26,8,0.234090909,August
12331,26,8,0.2,August
1928,26,8,0.153333333,August
1929,26,8,0.1625,August
1276,26,8,0.389583333,August
1930,26,8,0.3,August
12332,26,8,0.8,August
1926,26,8,-0.273809524,August
1932,26,8,0.35,August
12333,26,8,0.3,August
1924,26,8,0.083333333,August
517,26,8,0.431481481,August
516,26,8,0.231547619,August
12344,26,8,0.78,August
12345,26,8,0.3,August
12346,26,8,0.52,August
12347,26,8,0.8,August
1953,26,8,0.5125,August
12329,26,8,0.7,August
6641,26,8,0.3,August
11513,26,8,0.7,August
12348,26,8,0,August
1957,26,8,-0.166666667,August
1958,26,8,0.25,August
1959,26,8,0.225,August
1960,26,8,0.3,August
12350,26,8,0.7,August
12343,26,8,0.2,August
12342,26,8,1,August
11043,26,8,0.7,August
12349,26,8,0.7,August
1945,26,8,0.333333333,August
1947,26,8,-0.270833333,August
1948,26,8,0.5,August
1256,26,8,-0.4,August
12336,26,8,0.7,August
12337,26,8,0.2,August
12338,26,8,0.8,August
1950,26,8,0.538333333,August
27,26,8,0.084090909,August
1951,26,8,0.316666667,August
12339,26,8,0,August
12303,26,8,0.3,August
1923,26,8,-0.47,August
1283,26,8,0.362121212,August
11049,26,8,0.225,August
12308,26,8,0.455,August
814,26,8,0.046956169,August
12309,26,8,0.278571429,August
12341,26,8,0.8,August
12310,26,8,0.7,August
12313,26,8,1,August
12314,26,8,0.16,August
12315,26,8,0.3,August
12316,26,8,0.65,August
1308,26,8,0.1,August
11047,26,8,0.7,August
12311,26,8,0.8,August
1310,26,8,0.1,August
1914,26,8,0.51,August
12319,26,8,0.39,August
11526,26,8,1,August
12305,26,8,0.52,August
1894,26,8,0.256161616,August
230,26,8,-0.030987654,August
549,26,8,-0.318,August
1895,26,8,0.036616162,August
11054,26,8,0,August
1897,26,8,0.166031746,August
1324,26,8,0.5,August
12306,26,8,0.8,August
1328,26,8,-0.036111111,August
12307,26,8,0.7,August
11052,26,8,1,August
1312,26,8,0.08,August
1282,26,8,0.148166667,August
1908,26,8,0.204,August
538,26,8,0.3,August
1917,26,8,0.341666667,August
1918,26,8,0.2,August
867,26,8,-0.208333333,August
532,26,8,-0.05,August
1920,26,8,0.43125,August
12323,26,8,0.8,August
1921,26,8,0.175,August
12324,26,8,0.7,August
12325,26,8,0.8,August
242,26,8,-0.15,August
1286,26,8,0.2875,August
12326,26,8,0.7,August
1284,26,8,-0.016666667,August
1922,26,8,-0.4,August
12321,26,8,0.5,August
236,26,8,0.154076479,August
530,26,8,0.107142857,August
1290,26,8,0.675,August
1909,26,8,0.3,August
1910,26,8,0.233333333,August
1295,26,8,0.75,August
1911,26,8,-0.233333333,August
1912,26,8,0.346428571,August
12317,26,8,0.8,August
1913,26,8,0.05,August
239,26,8,0.128327922,August
1315,26,8,0.177948718,August
12320,26,8,0.55,August
1554,26,8,0.233333333,August
1915,26,8,0.28,August
1916,26,8,0.1,August
633,26,8,-0.071428571,August
634,26,8,0.12,August
635,26,8,0.028571429,August
11355,26,8,0,August
12177,26,8,0.39,August
12178,26,8,0.5,August
11358,26,8,1,August
12179,26,8,0,August
12180,26,8,0.7,August
11362,26,8,0,August
12181,26,8,0.2,August
11363,26,8,0,August
12182,26,8,0.2,August
12183,26,8,0.39,August
12184,26,8,0.7,August
12185,26,8,0.8,August
11359,26,8,0.8,August
12176,26,8,0.2,August
11368,26,8,0,August
12175,26,8,0.8,August
12164,26,8,0.7,August
12165,26,8,1,August
11328,26,8,1,August
11329,26,8,0,August
12166,26,8,0.475,August
1730,26,8,-0.15952381,August
11243,26,8,0,August
12167,26,8,1,August
12172,26,8,0.39,August
1738,26,8,0.666666667,August
12169,26,8,0,August
1740,26,8,0.256926407,August
12170,26,8,0.7,August
12171,26,8,0.2,August
12173,26,8,0.8,August
12163,26,8,0.8,August
12186,26,8,0,August
12203,26,8,0.7,August
12168,26,8,0.8,August
11390,26,8,0.6,August
11297,26,8,1,August
1292,26,8,0.135277778,August
1553,26,8,0.45,August
12206,26,8,0.7,August
12207,26,8,0.2,August
12208,26,8,0.8,August
12209,26,8,0.39,August
12210,26,8,0.6,August
1551,26,8,0.5,August
12211,26,8,0.2,August
12213,26,8,0.7,August
12214,26,8,0.475,August
12205,26,8,0.8,August
12202,26,8,0.2,August
11389,26,8,0.225,August
12201,26,8,0.7,August
11369,26,8,1,August
12189,26,8,0,August
11374,26,8,0,August
12190,26,8,0.2,August
12191,26,8,0.7,August
12192,26,8,0.8,August
12193,26,8,-0.3,August
12187,26,8,0.65,August
12194,26,8,1,August
12195,26,8,0.7,August
12197,26,8,-0.39,August
11385,26,8,1,August
12199,26,8,0.7,August
12200,26,8,1,August
11387,26,8,0.35,August
11396,26,8,0.5,August
11319,26,8,0,August
1673,26,8,-1,August
12198,26,8,1,August
819,26,8,-0.028125,August
12007,26,8,-0.7,August
11296,26,8,0.35,August
803,26,8,0.136666667,August
1675,26,8,0.239393939,August
12079,26,8,0.7,August
801,26,8,0.2,August
12006,26,8,0.7,August
12004,26,8,0.8,August
820,26,8,-0.245,August
12204,26,8,0.7,August
12002,26,8,0.1,August
11997,26,8,-0.416666667,August
805,26,8,0.566666667,August
815,26,8,0.193333333,August
12033,26,8,0,August
11284,26,8,1,August
12014,26,8,1,August
812,26,8,-0.17739899,August
12059,26,8,0.4,August
11283,26,8,0.2,August
12054,26,8,1,August
1667,26,8,0.266666667,August
809,26,8,0.0875,August
11280,26,8,0,August
1670,26,8,-0.396666667,August
1722,26,8,0.15,August
12095,26,8,0.7,August
795,26,8,-0.017142857,August
12123,26,8,1,August
12047,26,8,0.8,August
806,26,8,0.08,August
11299,26,8,0.5,August
828,26,8,0.141666667,August
12155,26,8,1,August
12156,26,8,0.55,August
12158,26,8,0.266666667,August
12159,26,8,0.5,August
11312,26,8,0,August
12151,26,8,0.6,August
12160,26,8,0.5,August
12162,26,8,0.2,August
12148,26,8,0.02,August
798,26,8,0.280492424,August
1705,26,8,0.2,August
12147,26,8,0,August
1680,26,8,0.455,August
11302,26,8,-0.7,August
796,26,8,0.342045455,August
1683,26,8,0.1,August
12161,26,8,0,August
12150,26,8,-0.385185185,August
12149,26,8,0.07,August
12141,26,8,0.16,August
12154,26,8,0.5,August
12143,26,8,0.5,August
11454,26,8,0,August
1698,26,8,-0.1125,August
12144,26,8,0.8,August
840,26,8,-0.4,August
12145,26,8,0.7,August
12146,26,8,0.8,August
11306,26,8,0.6,August
11397,26,8,0,August
1540,26,8,0.214166667,August
12217,26,8,0.7,August
1697,26,8,0.277777778,August
11455,26,8,0.7,August
11458,26,8,1,August
660,26,8,0.061071429,August
11459,26,8,0.8,August
659,26,8,0.018367347,August
1439,26,8,-0.5,August
11461,26,8,0,August
1437,26,8,-0.191666667,August
1955,26,8,0.306,August
1804,26,8,0.225,August
11457,26,8,0.2,August
1695,26,8,0.125,August
658,26,8,-0.002232143,August
657,26,8,0.207,August
655,26,8,-0.116666667,August
661,26,8,0.236904762,August
662,26,8,0.035416667,August
11447,26,8,0,August
666,26,8,0.116071429,August
11448,26,8,1,August
665,26,8,0.326790634,August
11449,26,8,0,August
664,26,8,0.3625,August
11450,26,8,0,August
11451,26,8,0.35,August
1452,26,8,-0.2,August
1796,26,8,0.116666667,August
1450,26,8,-0.066666667,August
1798,26,8,0.345833333,August
663,26,8,0.354166667,August
1449,26,8,0.2,August
11452,26,8,1,August
11453,26,8,0.2,August
11463,26,8,0.7,August
1956,26,8,-0.2,August
656,26,8,0.268367347,August
12152,26,8,0.5,August
667,26,8,0.20625,August
1806,26,8,0.157142857,August
11474,26,8,0.3,August
642,26,8,0.298333333,August
641,26,8,-0.30327381,August
640,26,8,0.422833333,August
639,26,8,0.12094697,August
638,26,8,0.008888889,August
637,26,8,0.033333333,August
1419,26,8,0.1,August
643,26,8,0.43,August
1418,26,8,0.106709957,August
1417,26,8,-0.06,August
11472,26,8,1,August
11464,26,8,0,August
645,26,8,-6.94E-18,August
646,26,8,0.447916667,August
654,26,8,0.065674603,August
1431,26,8,0.2,August
653,26,8,-0.03,August
636,26,8,0.038583333,August
644,26,8,0.335714286,August
11468,26,8,0.7,August
1809,26,8,0.09375,August
650,26,8,0.083333333,August
649,26,8,0.205,August
648,26,8,0.372929293,August
11470,26,8,0.5,August
1427,26,8,-0.235075758,August
647,26,8,-0.228571429,August
11471,26,8,0,August
1817,26,8,0.3625,August
651,26,8,0.292699725,August
11445,26,8,0.5,August
668,26,8,0.108333333,August
708,26,8,0.502,August
12226,26,8,0.7,August
12227,26,8,0.7,August
12228,26,8,0.8,August
12229,26,8,0.8,August
12230,26,8,0.8,August
12231,26,8,0.35,August
1506,26,8,0.326936027,August
1462,26,8,0.549047619,August
652,26,8,0.4,August
11473,26,8,0,August
12232,26,8,0.7,August
1502,26,8,0.236111111,August
11423,26,8,0,August
12235,26,8,0.7,August
11408,26,8,0.5,August
12236,26,8,0.7,August
710,26,8,0.221060606,August
11406,26,8,-0.2,August
12218,26,8,0.8,August
12219,26,8,0,August
12220,26,8,0.8,August
11214,26,8,0.5,August
11398,26,8,0,August
1535,26,8,0.541287879,August
1532,26,8,-0.013888889,August
11402,26,8,0,August
1530,26,8,0.066077441,August
12222,26,8,0.7,August
1527,26,8,0.243333333,August
12224,26,8,0.52,August
11404,26,8,0.7,August
1525,26,8,-0.018518519,August
12233,26,8,0.7,August
12234,26,8,0.7,August
12238,26,8,0.35,August
981,26,8,0.363333333,August
12225,26,8,0.8,August
676,26,8,0.125,August
11440,26,8,0,August
1786,26,8,0.478787879,August
675,26,8,-0.225925926,August
674,26,8,-0.025,August
11441,26,8,0.7,August
673,26,8,0.207575758,August
12237,26,8,0.35,August
1466,26,8,0.027083333,August
11443,26,8,0,August
671,26,8,0.575,August
11444,26,8,0.5,August
670,26,8,0.205,August
669,26,8,0.24,August
677,26,8,0.384375,August
678,26,8,0.121666667,August
11437,26,8,0,August
11436,26,8,0.7,August
672,26,8,-0.0725,August
11420,26,8,0.8,August
11405,26,8,0.5,August
1494,26,8,0.42,August
11469,26,8,1,August
11428,26,8,0,August
689,26,8,0.251666667,August
12351,26,8,0.325,August
1776,26,8,0,August
1486,26,8,-0.055952381,August
12245,26,8,0.6,August
186,26,8,0.190625,August
12246,26,8,0.6,August
12247,26,8,0.1,August
12243,26,8,0.35,August
1484,26,8,0.066666667,August
688,26,8,-0.071428571,August
12352,26,8,0.8,August
1904,26,8,-0.204166667,August
1962,26,8,-0.1,August
1961,26,8,0.306666667,August
12440,26,8,0,August
917,26,8,0,August
12439,26,8,0,August
682,26,8,0.09,August
12438,26,8,-0.8,August
12437,26,8,-1,August
12436,26,8,1,August
1117,26,8,0.206585082,August
18,26,8,-0.084848485,August
11016,26,8,0.91,August
12434,26,8,-1,August
12441,26,8,-0.2,August
1118,26,8,0.23,August
12433,26,8,-1,August
1121,26,8,-0.305,August
19,26,8,0.149801587,August
12435,26,8,0,August
12432,26,8,0,August
12431,26,8,-0.8,August
1124,26,8,0.419047619,August
2050,26,8,0.533333333,August
12430,26,8,-0.2,August
12428,26,8,0,August
1131,26,8,0.175,August
2046,26,8,0.125,August
1119,26,8,-0.047012987,August
1122,26,8,-0.2,August
1100,26,8,0.1,August
429,26,8,0.445,August
2005,26,8,0.5,August
11000,26,8,0,August
12457,26,8,0,August
2072,26,8,0.546,August
12456,26,8,0,August
2071,26,8,0.393333333,August
2070,26,8,-0.25,August
10915,26,8,-0.5,August
387,26,8,-0.059848485,August
12455,26,8,0,August
2075,26,8,-0.2,August
930,26,8,0.15,August
12454,26,8,0,August
12453,26,8,0.4,August
12452,26,8,0,August
12,26,8,-0.076363636,August
12451,26,8,0,August
12450,26,8,0.325,August
1084,26,8,0.152083333,August
12449,26,8,0,August
12448,26,8,0,August
389,26,8,-0.105808081,August
12447,26,8,0,August
12446,26,8,0.072222222,August
12445,26,8,0,August
12443,26,8,0,August
1094,26,8,0.05,August
1132,26,8,0.201488095,August
2077,26,8,-0.225,August
2044,26,8,0.416666667,August
12427,26,8,0.35,August
2015,26,8,-0.077777778,August
2014,26,8,0.32,August
12444,26,8,0,August
12418,26,8,0.35,August
2012,26,8,0.366666667,August
2011,26,8,0.385714286,August
1163,26,8,0.6,August
2010,26,8,0.7,August
2009,26,8,-0.16,August
1164,26,8,-0.166666667,August
2008,26,8,0.34,August
2007,26,8,0,August
2006,26,8,0.1375,August
2013,26,8,0.3,August
1099,26,8,0.258333333,August
12442,26,8,0,August
432,26,8,0.287272727,August
337,26,8,0.266666667,August
434,26,8,0.153787879,August
12416,26,8,0,August
12414,26,8,0.35,August
12413,26,8,1,August
1168,26,8,0.2875,August
2004,26,8,0.433333333,August
439,26,8,-0.091319444,August
12412,26,8,0.35,August
1146,26,8,0.185308442,August
441,26,8,0.378571429,August
431,26,8,0.3375,August
12419,26,8,1,August
2016,26,8,-0.91,August
1158,26,8,0.438920455,August
2041,26,8,0.05,August
418,26,8,0.341666667,August
21,26,8,-0.079251701,August
2038,26,8,0.183333333,August
420,26,8,-0.233333333,August
12411,26,8,0.35,August
2034,26,8,-0.05,August
12425,26,8,0.35,August
2023,26,8,-0.155555556,August
12424,26,8,0,August
423,26,8,0.128715729,August
12239,26,8,0.35,August
12423,26,8,0.35,August
23,26,8,0.338571429,August
12422,26,8,0.35,August
2027,26,8,0.25,August
2026,26,8,0.477777778,August
2025,26,8,0.041666667,August
2032,26,8,0.379166667,August
12421,26,8,0.6,August
24,26,8,0.083035714,August
2022,26,8,0.6,August
2021,26,8,0.775,August
2020,26,8,0.533333333,August
12420,26,8,0,August
2019,26,8,0,August
2018,26,8,0.05,August
2017,26,8,0,August
1135,26,8,0.035238095,August
1144,26,8,0.056060606,August
2079,26,8,0.1,August
12410,26,8,0,August
12459,26,8,0,August
10934,26,8,0,August
10935,26,8,0,August
10936,26,8,0.8,August
10937,26,8,0.368181818,August
322,26,8,-0.2,August
1011,26,8,-0.229166667,August
1012,26,8,0.269907407,August
10938,26,8,0,August
326,26,8,0.092857143,August
10946,26,8,1,August
10939,26,8,1,August
10933,26,8,0.8,August
328,26,8,0.141666667,August
10942,26,8,0.55,August
10943,26,8,0,August
958,26,8,0.217361111,August
10944,26,8,0.7,August
10945,26,8,0.5,August
10940,26,8,0,August
10947,26,8,-0.4,August
10948,26,8,0,August
992,26,8,0.156060606,August
1008,26,8,0.3,August
10950,26,8,1,August
10951,26,8,0,August
1014,26,8,0.45,August
316,26,8,0,August
10932,26,8,0.475,August
289,26,8,0.35,August
10949,26,8,0.8,August
983,26,8,0.378571429,August
10917,26,8,0.7,August
993,26,8,0.15,August
994,26,8,0.457,August
995,26,8,0.35,August
10918,26,8,0,August
10920,26,8,0,August
996,26,8,0.353787879,August
10921,26,8,0.5,August
12417,26,8,0.8,August
12240,26,8,0.35,August
1001,26,8,0.2,August
10926,26,8,0.7,August
10927,26,8,0.5,August
1003,26,8,0.341666667,August
1004,26,8,0.35,August
10928,26,8,0.455,August
1005,26,8,0.129166667,August
10929,26,8,0.5,August
10925,26,8,-0.91,August
10931,26,8,0.3,August
10975,26,8,0.6,August
10976,26,8,0,August
10978,26,8,0.4,August
12468,26,8,0,August
10979,26,8,-1,August
10953,26,8,0.25,August
